买家会员名,宝贝ID,购买次数
1221,42240451814,1
1221,532936159396,1
1221,537396783238,1
1221,538494418449,1
1221,545602185334,1
1221,545912368452,1
1221,546243180299,1
1221,548998614714,2
1221,549661564014,1
1221,549710009588,1
1221,549744152016,1
1222,544115759872,4
1223,35722000205,1
1223,36353085367,1
1223,39375321605,1
1223,42711696783,1
1223,45404080098,1
1223,527475911875,1
1223,528023284532,2
1223,536083448292,1
1223,539677826038,2
1223,540407272609,1
1223,541659214822,1
1223,542939108885,1
1223,544115759872,2
1223,545516801138,1
1223,547306204530,1
1223,547510552253,1
1223,547751184046,1
1223,549661564014,1
1224,42577833473,1
1224,520310825412,2
1224,521926312352,1
1224,527475911875,1
1224,536009750573,1
1224,539677826038,1
1224,541659214822,1
1224,545957998521,1
1224,545959606207,2
1225,35722333869,1
1226,40400203213,1
1227,537252200486,1
1228,42240451814,1
1228,538658965256,1
1228,539522491801,1
1228,544768785584,1
1229,36074765406,1
1229,43104145123,1
1229,544115759872,1
1229,545516801138,1
1230,545516801138,1
1231,35722000205,2
1231,528109847799,1
1231,528153854399,1
1231,539091956756,1
1231,539409835003,1
1231,551248890640,1
1233,39375321605,1
1233,39386028930,1
1233,537219457175,1
1234,35722333869,2
1234,528109847799,2
1234,541474263467,1
1234,544016559367,4
1234,550634023902,1
1234,551248890640,1
1235,543694756340,1
1235,544099790786,1
1236,521019257989,1
1236,531145857565,1
1236,540662291619,1
1236,541592740476,1
1236,544066720474,1
1236,545602185334,1
1237,545516801138,1
1238,35722000205,1
1238,36353085367,1
1238,40400203213,1
1238,42240451814,1
1238,521019257989,1
1238,521906910410,1
1238,531145857565,1
1238,537166359199,1
1238,545516801138,1
1238,545538490326,1
1239,39386028930,1
1239,40400203213,1
1239,540407272609,1
1239,547572252871,1
1240,545516801138,2
1241,536125595091,1
1242,545602185334,1
1243,545516801138,1
1244,538494418449,1
1245,35721723963,1
1245,36286235128,1
1245,39386028930,1
1245,44928090920,1
1245,528109847799,1
1245,530810980941,1
1245,536083448292,1
1245,540407272609,1
1246,35750823403,1
1246,528023284532,1
1246,529338111966,1
1246,545957998521,1
1246,547382055156,1
1246,547510552253,1
1247,535612234886,1
1247,535703074519,1
1247,537396783238,1
1248,35722000205,4
1248,35877393642,3
1248,36081332365,1
1248,529337915679,1
1248,532940035080,1
1248,543636819112,1
1248,545959606207,2
1248,546827381933,1
1249,35722000205,1
1249,36266985550,1
1249,37941111428,1
1249,42240451814,1
1249,530449665002,1
1249,536125595091,1
1249,538540548218,1
1250,544115359956,13
1250,545538490326,3
1251,540882092170,1
1252,35722000205,1
1252,36416065395,1
1252,531372212963,1
1252,531877266868,1
1252,539853979136,1
1252,541659214822,1
1252,549744152016,1
1252,549882564050,4
1252,550905064205,1
1252,550977477078,1
1252,551091439907,1
1253,547751184046,1
1254,36074765406,1
1254,36286235128,5
1254,36414345451,1
1254,42577833473,8
1254,42646163798,3
1254,528153854399,1
1254,531877266868,4
1254,537396783238,12
1254,543627278103,1
1254,543694488413,1
1254,543694756340,1
1254,543694848992,1
1254,543695068744,1
1254,543742043514,1
1254,543812646033,1
1254,543827067334,1
1254,544016559367,18
1254,544017279596,1
1254,544099790786,1
1254,544115359956,9
1254,545939669017,2
1254,546273141690,1
1254,547510552253,1
1254,549378588703,7
1254,549710009588,1
1254,550997388851,1
1255,42768874029,1
1255,536009750573,1
1255,544115759872,1
1256,36081332365,1
1256,36414345451,1
1256,528023284532,1
1256,531145857565,1
1256,540349069906,1
1257,35722000205,1
1258,35722333869,1
1258,538494418449,1
1258,543643323771,1
1258,544016559367,1
1258,551081926272,1
1259,35721723963,1
1259,36286235128,1
1259,36353085367,1
1259,42577833473,2
1259,521019257989,2
1259,527419046969,3
1259,531877266868,1
1259,540349069906,1
1259,547644315780,1
1259,547742157633,1
1259,547794157516,1
1259,548547222435,1
1260,42577833473,2
1260,531379484499,2
1260,545516801138,1
1261,36286235128,1
1261,40400203213,1
1261,531846025844,1
1261,535612234886,1
1263,545538490326,1
1264,35722333869,1
1265,45404080098,1
1265,521019257989,1
1265,538494418449,1
1265,540662291619,1
1265,541659214822,1
1265,546275765548,1
1265,551248890640,1
1266,36500131840,1
1266,527475911875,1
1266,544099790786,1
1266,545516801138,1
1266,545959606207,2
1266,550680496523,1
1267,35721027449,1
1267,531145857565,1
1267,538585695146,3
1267,550977477078,1
1268,535612234886,1
1268,540661582201,1
1269,42577833473,1
1269,521826021046,1
1269,527419046969,1
1269,528153854399,1
1269,540662535716,1
1270,545957998521,1
1271,45404080098,1
1271,531877266868,1
1271,543674126623,1
1271,545912368452,1
1271,546928423058,1
1272,35721723963,1
1272,35798985871,3
1272,35877393642,2
1272,37276995387,1
1272,530812936284,1
1272,536009750573,1
1272,538658221958,1
1272,539677826038,2
1272,540522690300,1
1272,545602185334,1
1272,548130516925,1
1272,549765831606,1
1273,35722000205,1
1274,546104970758,1
1275,543616473590,1
1276,545516801138,1
1276,550977477078,1
1277,37665896062,1
1277,538494418449,1
1277,538535227251,1
1277,538658965256,1
1277,551053390911,1
1278,42577833473,1
1278,531379484499,1
1278,544106282196,1
1278,545516801138,1
1278,545538490326,1
1278,549765831606,1
1279,541592740476,1
1280,531846025844,2
1281,521019257989,1
1281,527475911875,1
1281,528023284532,1
1281,530710879153,1
1281,531846025844,1
1281,543670894727,1
1281,544016559367,2
1281,548130516925,1
1281,549736062191,1
1281,550997388851,1
1282,42240451814,1
1283,39539028043,1
1283,42711696783,1
1283,521926312352,1
1283,528023284532,1
1284,36266985550,1
1284,528109847799,2
1284,536009750573,1
1284,545516801138,1
1284,546104970758,2
1284,547644315780,1
1285,36266985550,1
1285,36286235128,1
1285,39386028930,1
1285,42577833473,1
1285,44928090920,1
1285,530812936284,1
1285,537105495948,1
1286,39375321605,1
1286,539522491801,1
1286,542939108885,1
1287,35722333869,1
1287,36074765406,1
1287,36353085367,1
1287,37941111428,1
1287,528023284532,1
1287,529338111966,1
1288,35722000205,2
1288,531846025844,1
1288,531877266868,1
1289,537396783238,1
1289,550634023902,1
1290,544768785584,1
1291,527419046969,1
1292,538494418449,1
1292,544066720474,1
1293,35722000205,2
1293,530910185416,1
1293,531145857565,1
1293,531877266868,2
1293,549765831606,1
1294,545538490326,1
1295,45404080098,2
1295,521019257989,2
1295,541659214822,1
1296,36267739775,1
1296,545538490326,1
1297,530812936284,1
1298,535612234886,1
1298,535703074519,1
1298,536728628605,1
1298,541474263467,1
1299,35721027449,1
1299,35722333869,1
1299,36266985550,1
1299,36267739775,1
1299,36421128017,1
1299,521019257989,2
1299,522077917778,1
1299,522171062085,1
1299,530910185416,1
1299,531846025844,1
1299,541659214822,1
1299,547812750733,1
1299,549378588703,1
1299,549882564050,2
1300,545516801138,1
1301,36414345451,1
1301,529405509010,1
1301,531372212963,1
1301,537105495948,1
1301,537396783238,1
1301,538535227251,1
1301,542199076372,1
1301,547510552253,1
1301,550367550663,1
1302,35877393642,1
1302,36353085367,1
1302,45404080098,1
1302,548998614714,1
1303,35721723963,1
1303,37941111428,1
1303,45105421124,1
1303,528166273868,1
1303,530812936284,1
1303,538658965256,1
1303,544016559367,2
1303,544768785584,1
1303,546827381933,1
1303,548998614714,1
1303,549378588703,1
1303,550735773284,1
1304,40400203213,2
1304,544115759872,1
1304,545516801138,1
1305,527419046969,1
1306,532940035080,1
1306,540662291619,1
1306,541254875522,1
1306,543616473590,1
1306,549882564050,4
1307,35722000205,1
1307,36286235128,1
1307,529337915679,1
1307,531145857565,1
1307,539677826038,1
1307,544066720474,1
1307,544100858313,1
1307,544768785584,3
1307,545516801138,1
1307,547742157633,1
1308,546275765548,1
1309,36074765406,1
1309,521906910410,1
1309,529100790989,1
1309,529339155756,1
1309,537180206236,1
1309,538540548218,1
1309,547751184046,1
1310,35722333869,1
1310,36074765406,1
1310,529389246092,1
1310,543616921912,1
1310,543695068744,1
1310,544099790786,1
1310,545912368452,1
1310,545939669017,1
1310,550905064205,1
1311,36416065395,1
1311,522609190751,1
1311,527475911875,2
1311,536009750573,1
1311,549736062191,5
1312,545538490326,1
1313,36286235128,2
1313,36414345451,1
1313,521019257989,1
1313,546827381933,1
1314,536125595091,1
1315,36081332365,1
1315,36351422002,1
1315,36353085367,1
1315,522078457232,1
1315,536125595091,1
1315,537180206236,1
1315,543674126623,1
1315,544099790786,1
1315,545602185334,1
1315,546104970758,1
1315,546827381933,1
1315,549661564014,1
1315,551248890640,1
1316,36266985550,1
1316,521019257989,1
1316,550966828606,1
1317,35722000205,1
1318,527419046969,1
1318,535703074519,1
1318,536728628605,1
1318,537166359199,1
1318,541474263467,1
1318,550634023902,1
1319,531846025844,1
1319,536083448292,1
1319,536125595091,1
1320,550977477078,1
1321,544115759872,5
1322,35877393642,1
1322,37941111428,1
1322,522566248653,1
1322,528023284532,1
1322,528109847799,1
1322,530710879153,1
1322,531877266868,1
1322,539677826038,1
1322,541659214822,1
1322,543670894727,1
1322,545912368452,1
1322,550659732532,1
1323,35722000205,3
1323,42711696783,1
1323,520310825412,1
1323,531379484499,1
1323,539677826038,2
1323,541659214822,1
1323,544768785584,1
1323,545516801138,1
1323,549736062191,1
1324,543616473590,1
1326,35798891586,1
1327,35798891586,1
1327,35877393642,1
1327,36266985550,1
1327,36286235128,1
1327,521019257989,1
1327,531846025844,1
1327,540407272609,1
1327,545957998521,1
1328,37444707994,1
1328,37466992184,1
1328,39375321605,1
1328,39386028930,1
1328,530710879153,1
1328,533204346200,1
1328,536728628605,1
1328,537180206236,3
1328,537396783238,3
1328,545538490326,2
1328,545602185334,1
1328,547644315780,1
1328,550597738824,1
1328,550634023902,1
1329,36266985550,1
1329,536125595091,1
1329,541474263467,1
1330,547790825984,1
1331,35722333869,1
1331,36081332365,1
1331,36286235128,1
1331,36353085367,1
1331,37276995387,1
1331,520310825412,1
1331,531877266868,1
1331,540882092170,1
1331,547742157633,1
1332,35754637865,1
1332,538494418449,1
1332,538658965256,1
1332,547572252871,1
1332,549536550945,1
1333,36266985550,1
1333,521019257989,1
1333,529337915679,1
1333,536009750573,1
1333,537166359199,1
1333,541592384250,1
1333,546275765548,1
1334,36416065395,1
1334,530810980941,1
1334,530812936284,1
1334,541474263467,1
1334,550597738824,1
1334,550634023902,1
1334,551248890640,1
1335,532940035080,1
1336,538585695146,5
1336,544768785584,1
1336,545516801138,1
1336,545602185334,1
1337,35722000205,1
1337,35722333869,1
1337,35877393642,1
1337,530812936284,1
1337,531877266868,1
1337,547812750733,1
1337,548998614714,1
1337,549882564050,1
1338,540882092170,1
1339,36353085367,1
1339,521019257989,1
1339,530710879153,1
1339,550715341924,1
1340,543694756340,2
1341,530812936284,1
1342,35722333869,1
1342,544115759872,2
1343,527419046969,1
1343,536083448292,1
1344,531877266868,1
1344,546104970758,1
1344,547742157633,1
1345,35721723963,1
1345,36353085367,1
1345,537252200486,1
1345,540349069906,1
1345,541659214822,1
1345,547382055156,1
1345,547510552253,1
1346,35722000205,1
1346,35798309577,1
1346,36074765406,1
1346,36266985550,1
1346,36353085367,1
1346,36416065395,1
1346,36500131840,1
1346,37665896062,1
1346,45105421124,1
1346,530910185416,1
1346,531846025844,1
1346,531877266868,1
1346,538658221958,1
1346,539853979136,1
1346,546104970758,2
1346,546827381933,1
1346,547297272467,1
1346,547327221986,1
1346,547355238181,1
1346,547387807548,1
1346,550661692854,1
1346,551091071810,1
1347,536125595091,1
1348,36267739775,1
1348,537396783238,11
1349,36266985550,1
1349,36267739775,1
1349,36414345451,1
1349,521019257989,1
1349,529337915679,1
1349,535703074519,1
1349,536083448292,1
1349,540349069906,1
1349,541659214822,1
1349,545538490326,1
1349,547742157633,1
1350,35721723963,1
1350,35722333869,1
1350,36074765406,1
1350,36416065395,1
1350,39539028043,3
1350,539522491801,1
1350,539677826038,1
1350,545516801138,1
1350,547382055156,1
1350,547644315780,1
1350,548547222435,1
1350,549736062191,1
1350,549765831606,1
1351,545516801138,1
1352,527419046969,3
1352,547794157516,1
1353,541659214822,1
1354,548998614714,2
1355,35722000205,4
1355,531145857565,1
1355,546826767033,1
1356,35722000205,1
1356,36353085367,2
1356,36421128017,1
1356,544016559367,2
1356,547792011631,1
1357,535703074519,1
1358,550634023902,1
1359,40400203213,1
1359,536125595091,1
1359,550661692854,1
1361,36266985550,1
1361,42768874029,1
1361,528109847799,1
1361,545516801138,1
1361,549744152016,1
1361,550905064205,1
1362,36074765406,1
1362,527419046969,1
1362,527475911875,1
1362,544115759872,1
1362,545516801138,1
1363,36286235128,1
1363,39375321605,1
1363,542939108885,1
1363,542978775847,1
1363,547380519834,1
1363,547510552253,1
1364,527475911875,1
1364,540407272609,1
1364,543670894727,1
1364,545538490326,1
1365,531877266868,4
1365,539853979136,1
1365,542939108885,1
1365,547387807548,1
1365,549536550945,1
1366,35722333869,1
1366,36286235128,1
1366,39375321605,1
1366,39386028930,1
1366,527419046969,1
1366,535647669951,1
1366,537396783238,1
1366,538494418449,1
1366,538535227251,1
1366,547794157516,1
1367,527419046969,1
1368,531379484499,1
1368,531846025844,1
1368,544768785584,2
1368,545516801138,1
1368,545538490326,1
1368,545566976422,1
1368,545957998521,1
1368,545959606207,2
1368,547812750733,1
1368,548130516925,1
1369,36353085367,1
1369,39386028930,1
1369,537396783238,1
1369,539522491801,1
1369,547327221986,1
1370,545974803385,1
1371,36286235128,4
1371,521019257989,1
1372,36266985550,1
1372,36351422002,1
1372,42240451814,1
1372,44928090920,2
1372,521906910410,1
1372,530710879153,1
1372,530810980941,1
1372,536728628605,1
1372,538540548218,1
1372,538658965256,1
1372,547306204530,1
1372,550597738824,1
1372,551091439907,1
1373,547644315780,1
1374,35722000205,1
1374,35754637865,1
1374,36353085367,2
1374,37276995387,1
1374,37941111428,1
1374,530449665002,1
1374,531145857565,1
1374,531877266868,1
1374,537180206236,2
1374,538658337414,1
1374,544100858313,1
1374,547644315780,1
1374,549765831606,1
1374,550659732532,1
1375,35797606083,1
1375,538658965256,1
1375,549710009588,1
1376,543616921912,1
1377,35722000205,1
1377,522171062085,1
1377,527475911875,1
1377,529338111966,1
1377,531379484499,1
1377,549710009588,1
1377,551248890640,1
1378,36266985550,1
1378,36286235128,2
1378,37941111428,1
1378,45404080098,2
1378,521019257989,2
1378,539677826038,1
1378,544768785584,1
1378,545516801138,1
1379,35754637865,1
1379,35877393642,1
1379,36416065395,1
1379,40400203213,1
1379,530910185416,1
1379,531877266868,1
1379,538658221958,1
1379,539677826038,2
1379,540407272609,1
1379,541659214822,1
1379,550735773284,1
1379,552028581381,1
1380,530812936284,1
1381,42577833473,2
1381,535703074519,1
1382,36416065395,1
1382,36500131840,1
1382,536125595091,1
1383,44928090920,1
1384,36266985550,1
1384,36267739775,1
1384,42577833473,1
1384,521926312352,1
1384,543616473590,1
1384,550659732532,1
1385,35754637865,1
1385,36081332365,1
1385,527475911875,1
1385,528166273868,2
1385,544768785584,3
1385,549536550945,1
1387,44928090920,2
1387,531877266868,2
1387,544768785584,1
1387,546243180299,2
1388,35722000205,1
1389,35721723963,1
1389,35877393642,1
1389,36353085367,6
1389,40400203213,2
1389,42240451814,1
1389,529405509010,1
1389,535612234886,1
1389,537396783238,1
1389,541256147554,1
1389,541474263467,1
1390,535703074519,1
1391,535612234886,1
1392,35877393642,3
1392,36414345451,1
1392,37283032735,1
1392,42240451814,1
1392,528109847799,1
1392,530812936284,1
1392,532940035080,1
1392,537318544352,1
1392,537396783238,1
1392,539410602755,1
1392,539522491801,1
1392,539677826038,1
1392,539678458590,1
1392,542939108885,1
1392,543665285542,1
1392,545566976422,1
1392,545602185334,1
1392,547380519834,1
1392,549710009588,1
1392,550659216693,1
1393,528109847799,1
1394,535703074519,1
1394,537396783238,2
1394,540661582201,1
1394,541474263467,1
1395,36266985550,2
1395,37941111428,1
1395,40400203213,1
1395,42577833473,1
1395,42646163798,1
1395,45123664231,2
1395,521019257989,3
1395,528023284532,1
1395,531846025844,1
1395,533823532718,1
1395,539677826038,7
1396,42240451814,1
1396,531846025844,1
1396,531877266868,1
1396,540349069906,1
1396,545538490326,1
1396,547751184046,1
1397,528166273868,1
1398,36286235128,1
1398,40400203213,1
1398,541659214822,1
1398,541851060973,1
1399,550977477078,1
1400,36266985550,1
1400,36286235128,2
1400,39375321605,1
1400,535703074519,1
1400,536728628605,1
1400,537252200486,1
1401,529389246092,1
1401,549518534180,1
1402,544768785584,2
1403,35798891586,1
1403,39386028930,1
1403,547306204530,1
1404,536125595091,1
1405,550597738824,1
1406,36421128017,1
1407,36266985550,1
1407,36286235128,3
1407,36414345451,1
1407,37941111428,1
1407,521926312352,2
1407,528109847799,2
1407,530812936284,1
1407,535703074519,1
1407,536083448292,1
1407,538535227251,1
1407,538658965256,1
1407,545566976422,1
1407,546827381933,1
1407,550659732532,1
1408,540407272609,1
1409,543812646033,1
1409,544115359956,1
1409,550659732532,1
1410,35722000205,1
1411,545602185334,1
1412,35721027449,1
1412,35721723963,1
1412,35722000205,1
1412,35722333869,1
1412,36074765406,1
1412,36266985550,2
1412,520310825412,1
1412,521019257989,1
1412,530449665002,2
1412,544768785584,2
1412,545516801138,2
1412,547382055156,1
1413,36416065395,1
1413,42646163798,1
1413,538658221958,1
1413,547742157633,1
1414,550905064205,1
1415,545538490326,1
1416,36081332365,1
1416,36353085367,1
1416,36500131840,1
1416,40400203213,1
1416,45171930915,1
1416,521826021046,1
1416,530812936284,1
