买家会员名,收货地址,买家实际支付金额,宝贝种类,宝贝总数量,购买数量,儿童/小学生_购买数量,幼儿_购买数量,幼儿/儿童_购买数量,幼儿/儿童/小学生_购买数量,新生儿_购买数量,新生儿/幼儿_购买数量,新生儿/幼儿/儿童_购买数量,新生儿/幼儿/儿童/小学生_购买数量,购买次数
2756,浙江省,14.96,1,4,0,4,0,0,0,0,0,0,0,1
2757,陕西省,99,1,10,0,0,0,0,10,0,0,0,0,1
2758,山东省,53.02,20,22,0,0,0,11,5,0,1,0,0,1
2759,河南省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
276,北京,67.67,13,27,0,0,0,3,23,0,0,0,0,1
2760,上海,10.9,1,1,0,0,0,0,1,0,0,0,0,1
2761,福建省,64.44,1,36,0,0,0,0,36,0,0,0,0,1
2762,广东省,47.74,6,7,0,0,0,2,4,0,0,0,0,1
2763,湖北省,57.68,4,12,0,0,0,0,12,0,0,0,0,1
2764,北京,54.11,5,6,0,1,0,1,2,0,0,0,0,1
2765,重庆,59.46,13,49,0,0,0,27,17,0,0,0,0,1
2766,广东省,28.6,3,3,0,0,0,3,0,0,0,0,0,1
2767,四川省,55.88,18,18,0,0,0,9,7,0,0,0,0,1
2768,内蒙古自治区,185.32,2,42,0,0,0,0,42,0,0,0,0,1
2769,湖北省,26.16,11,12,0,0,0,2,5,0,2,0,0,1
277,广东省,18.07,4,4,0,0,0,3,1,0,0,0,0,1
2770,山东省,69.69,7,7,0,1,0,3,3,0,0,0,0,1
2771,江苏省,55.89,9,15,6,0,0,1,8,0,0,0,0,1
2772,河北省,297.33,12,158,0,20,84,21,33,0,0,0,0,3
2773,广东省,104.29,5,42,0,0,0,1,41,0,0,0,0,1
2774,安徽省,55.33,13,14,0,0,0,10,4,0,0,0,0,1
2775,山东省,58.22,1,16,0,0,0,0,16,0,0,0,0,1
2776,内蒙古自治区,141,3,30,0,0,0,30,0,0,0,0,0,3
2777,上海,14.6,1,1,0,0,0,0,1,0,0,0,0,1
2778,广东省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2779,浙江省,32.35,7,8,0,0,0,2,5,0,0,0,0,1
278,福建省,87.94,20,20,0,0,1,10,9,0,0,0,0,1
2780,江西省,15.17,3,4,0,0,0,0,4,0,0,0,0,1
2781,湖南省,16.96,2,4,0,0,0,4,0,0,0,0,0,1
2782,山西省,58.35,4,35,0,0,5,0,28,0,2,0,0,1
2783,黑龙江省,24.6,1,4,0,0,0,0,4,0,0,0,0,1
2784,河南省,59.76,1,24,0,24,0,0,0,0,0,0,0,1
2785,黑龙江省,119.2,3,18,0,0,0,0,18,0,0,0,0,1
2786,浙江省,433.67,55,133,41,3,0,6,78,0,0,0,0,2
2787,海南省,59.1,9,9,0,0,1,4,4,0,0,0,0,1
2788,上海,248.66,7,107,0,0,0,45,62,0,0,0,0,2
2789,河南省,14.9,1,1,0,0,0,1,0,0,0,0,0,1
279,广东省,82.73,3,160,0,0,0,0,160,0,0,0,0,1
2790,四川省,14.79,1,1,0,0,0,0,1,0,0,0,0,1
2791,河南省,14.97,6,6,0,0,0,2,2,0,1,0,0,1
2792,北京,57.6,2,31,0,0,0,0,30,0,0,0,0,1
2793,湖北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2794,浙江省,38.8,3,3,1,0,0,0,2,0,0,0,0,1
2795,江苏省,63.7,1,13,0,0,0,0,13,0,0,0,0,1
2796,湖北省,40.39,8,28,20,0,0,6,2,0,0,0,0,1
2797,山东省,124.13,9,23,0,0,0,0,19,0,0,0,0,1
2798,江苏省,44,1,10,0,0,0,0,10,0,0,0,0,1
2799,广东省,36.15,9,11,0,0,0,2,4,0,1,0,0,1
28,江西省,102.39,16,23,0,1,0,3,19,0,0,0,0,3
280,北京,70.34,20,39,21,0,0,7,9,0,0,0,0,1
2800,浙江省,58.58,4,8,2,0,0,3,2,0,0,0,0,1
2801,广东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2802,湖南省,176.2,7,47,0,0,0,0,47,0,0,0,0,2
2803,湖南省,20.6,1,4,0,0,0,0,4,0,0,0,0,1
2804,福建省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2805,重庆,87.72,24,34,5,3,1,6,18,0,1,0,0,1
2806,湖北省,60.15,8,9,0,1,0,2,6,0,0,0,0,1
2807,广东省,28.25,3,3,0,0,0,3,0,0,0,0,0,1
2808,山东省,101.06,4,19,0,0,0,5,14,0,0,0,0,2
2809,浙江省,63.3,6,17,0,0,0,4,2,0,0,0,0,1
281,安徽省,28.34,13,18,0,0,0,8,7,0,1,0,0,1
2810,广西壮族自治区,20.8,1,2,0,0,0,2,0,0,0,0,0,1
2811,上海,18.08,3,10,8,0,0,1,1,0,0,0,0,1
2812,辽宁省,137.97,21,62,0,2,0,7,51,0,0,0,0,1
2813,贵州省,58.51,1,30,0,0,0,0,30,0,0,0,0,1
2814,海南省,95.7,5,21,0,0,0,1,20,0,0,0,0,1
2815,河南省,59.79,6,6,0,0,0,3,3,0,0,0,0,1
2816,云南省,194.04,2,20,0,0,0,20,0,0,0,0,0,2
2817,湖南省,58.46,18,20,4,0,1,6,4,1,1,0,1,1
2818,重庆,21.93,7,8,0,0,0,1,6,0,1,0,0,1
2819,安徽省,119.62,6,28,0,0,0,0,17,0,0,0,0,2
282,陕西省,37.2,12,12,0,0,0,5,7,0,0,0,0,1
2820,黑龙江省,158.98,18,98,0,0,0,10,86,0,0,2,0,3
2821,河南省,33.36,5,7,0,0,0,2,2,0,0,0,0,1
2822,北京,23.45,1,5,0,0,0,5,0,0,0,0,0,1
2823,湖南省,14.9,1,1,0,0,0,0,0,1,0,0,0,1
2824,山东省,24.51,1,1,0,0,0,0,1,0,0,0,0,1
2825,吉林省,57.52,5,23,0,0,0,5,0,0,9,0,0,1
2826,广东省,578,8,300,0,0,0,20,270,0,0,0,0,2
2827,福建省,173.72,5,76,10,0,0,10,56,0,0,0,0,2
2828,福建省,114.51,14,52,0,0,0,0,42,0,0,0,0,1
2829,福建省,145.28,8,57,40,0,0,4,13,0,0,0,0,2
283,广东省,20.12,6,8,0,0,2,0,6,0,0,0,0,1
2830,陕西省,100.59,10,31,0,5,0,11,15,0,0,0,0,1
2831,浙江省,57.16,8,8,0,0,0,1,6,0,1,0,0,1
2832,云南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2833,辽宁省,233.22,32,47,0,2,4,18,22,0,0,0,0,4
2834,黑龙江省,173.39,29,75,0,0,0,43,22,0,4,2,0,1
2835,吉林省,28.69,4,4,0,0,1,1,2,0,0,0,0,1
2836,重庆,115,22,24,1,0,1,11,9,0,0,0,0,1
2837,北京,55.18,9,11,2,1,1,1,5,0,0,0,0,1
2838,广东省,60.64,10,20,0,2,0,12,6,0,0,0,0,1
2839,安徽省,8.59,1,1,0,0,0,1,0,0,0,0,0,1
284,江苏省,69.05,8,10,0,0,0,6,4,0,0,0,0,1
2840,安徽省,485.7,8,270,20,0,0,50,150,0,0,0,0,1
2841,江苏省,54.7,1,12,0,0,0,0,12,0,0,0,0,1
2842,浙江省,12.21,1,1,0,0,0,0,1,0,0,0,0,1
2843,黑龙江省,115,14,15,0,0,0,8,6,0,0,0,0,1
2844,山西省,96.4,6,60,0,0,0,0,60,0,0,0,0,1
2845,浙江省,43.7,3,3,0,0,0,0,2,0,0,0,0,1
2846,江苏省,90,4,50,0,0,0,50,0,0,0,0,0,1
2847,湖南省,7.59,1,1,0,0,0,1,0,0,0,0,0,1
2848,四川省,93,2,20,0,0,0,0,20,0,0,0,0,1
2849,安徽省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
285,福建省,280,2,50,0,0,0,0,50,0,0,0,0,1
2850,湖北省,59.4,1,6,0,0,0,0,6,0,0,0,0,1
2851,江西省,60.09,5,5,0,0,1,1,1,0,0,1,0,1
2852,上海,55.5,1,15,0,0,0,0,15,0,0,0,0,1
2853,江苏省,30.19,6,6,0,0,0,1,4,0,1,0,0,1
2854,福建省,22.7,1,3,0,0,0,0,3,0,0,0,0,1
2855,浙江省,86.02,8,28,3,0,0,2,18,0,2,0,0,1
2856,四川省,16.47,1,3,0,0,0,0,3,0,0,0,0,1
2857,河北省,83,2,32,0,0,0,11,21,0,0,0,0,1
2858,湖南省,58.72,9,25,0,0,0,5,17,3,0,0,0,1
2859,山西省,273.5,5,40,0,0,0,0,40,0,0,0,0,2
286,重庆,151.57,1,34,0,34,0,0,0,0,0,0,0,1
2860,江苏省,62.88,11,20,5,0,0,12,3,0,0,0,0,1
2861,湖北省,61.98,6,6,0,0,1,1,2,0,0,0,0,1
2862,浙江省,133.3,4,35,0,0,0,25,10,0,0,0,0,1
2863,山东省,78,1,45,0,0,0,0,45,0,0,0,0,1
2864,黑龙江省,21.69,2,2,0,0,0,0,2,0,0,0,0,1
2865,湖南省,59.3,2,17,0,17,0,0,0,0,0,0,0,2
2866,浙江省,7.21,1,1,0,0,0,1,0,0,0,0,0,1
2867,河南省,60.73,4,37,0,0,0,10,27,0,0,0,0,1
2868,重庆,99.06,9,31,0,0,0,0,19,0,12,0,0,1
2869,黑龙江省,570,30,282,1,0,0,46,235,0,0,0,0,3
287,浙江省,34.9,1,1,0,0,0,0,0,0,0,0,0,1
2870,辽宁省,182.37,23,49,0,0,0,25,24,0,0,0,0,2
2871,河南省,59.99,15,28,0,2,0,4,22,0,0,0,0,1
2872,广东省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
2873,重庆,27.48,6,12,0,0,0,0,12,0,0,0,0,1
2874,广西壮族自治区,19.36,7,7,0,0,0,4,1,0,0,1,0,1
2875,河南省,368.8,2,82,30,0,0,0,52,0,0,0,0,1
2876,吉林省,112.76,9,29,0,0,0,19,10,0,0,0,0,1
2877,山西省,13.69,2,2,0,0,0,1,1,0,0,0,0,1
2878,浙江省,124.6,8,16,0,0,0,14,2,0,0,0,0,1
2879,上海,67.46,11,11,0,0,0,8,0,0,0,1,0,1
288,天津,70,7,26,10,0,0,3,13,0,0,0,0,1
2880,浙江省,38.88,7,15,5,0,0,1,5,0,1,0,0,1
2881,河北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2882,福建省,29.84,1,36,0,0,0,0,36,0,0,0,0,1
2883,上海,56.34,9,18,0,0,0,0,18,0,0,0,0,1
2884,浙江省,16.86,3,5,0,0,0,5,0,0,0,0,0,1
2885,浙江省,61.87,1,23,0,0,0,0,23,0,0,0,0,1
2886,湖北省,54.39,1,15,0,0,0,0,15,0,0,0,0,1
2887,湖南省,98,1,20,0,0,0,0,20,0,0,0,0,1
2888,上海,14.9,1,1,0,0,0,0,1,0,0,0,0,1
2889,福建省,23.59,1,11,0,0,0,0,11,0,0,0,0,1
289,江苏省,28.23,1,3,0,0,0,3,0,0,0,0,0,1
2890,福建省,19.5,1,5,0,0,0,0,5,0,0,0,0,1
2891,广东省,22.56,4,4,0,0,0,0,4,0,0,0,0,1
2892,福建省,20,2,15,15,0,0,0,0,0,0,0,0,1
2893,福建省,3521,11,190,0,0,0,0,130,0,0,20,20,1
2894,广东省,831.18,3,362,0,0,0,360,2,0,0,0,0,1
2895,四川省,143.1,10,10,0,0,0,0,8,0,0,0,0,1
2896,浙江省,34.9,1,10,0,0,0,0,10,0,0,0,0,1
2897,黑龙江省,63.35,7,8,0,0,0,1,6,0,0,0,0,1
2898,浙江省,55.27,5,23,0,0,0,15,3,0,0,0,0,1
2899,广东省,55.23,18,21,0,0,0,14,2,0,0,1,0,1
29,江苏省,34.08,4,4,0,1,0,1,2,0,0,0,0,1
290,湖北省,16.8,1,2,0,0,0,0,2,0,0,0,0,1
2900,广东省,29.4,1,6,0,0,0,0,6,0,0,0,0,1
2901,湖南省,108.95,13,17,0,0,0,6,9,0,0,0,0,1
2902,湖南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2903,河南省,99.58,13,28,0,0,0,0,9,0,0,0,0,2
2904,山东省,78.68,15,46,0,0,0,2,11,0,0,0,0,2
2905,广东省,209.29,41,63,3,3,0,22,34,0,0,0,0,1
2906,福建省,10.87,3,4,0,1,0,0,3,0,0,0,0,1
2907,上海,12.8,1,1,0,0,0,1,0,0,0,0,0,1
2908,北京,92.85,4,20,0,10,0,5,5,0,0,0,0,1
2909,浙江省,10.86,1,3,0,0,0,0,3,0,0,0,0,1
291,广东省,111.39,15,21,5,1,1,5,7,0,0,0,0,1
2910,辽宁省,120,19,80,0,8,0,16,55,0,0,0,0,1
2911,上海,56.58,8,10,3,0,0,2,5,0,0,0,0,1
2912,天津,98,1,20,0,0,0,0,20,0,0,0,0,1
2913,广东省,21.43,10,10,0,0,1,2,4,0,0,0,0,1
2914,浙江省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2915,江苏省,84.8,5,5,0,3,0,2,0,0,0,0,0,1
2916,福建省,14.9,1,1,0,0,0,1,0,0,0,0,0,1
2917,广东省,247.81,8,149,0,10,0,20,119,0,0,0,0,2
2918,山西省,23.9,1,1,0,0,0,1,0,0,0,0,0,1
2919,山西省,8.6,1,1,0,0,0,0,1,0,0,0,0,1
292,山东省,58.38,6,8,0,2,0,0,6,0,0,0,0,1
2920,福建省,108.86,5,85,0,0,0,1,84,0,0,0,0,1
2921,江苏省,25.7,1,3,0,0,0,0,3,0,0,0,0,1
2922,浙江省,21.83,5,5,0,0,0,0,5,0,0,0,0,1
2923,辽宁省,88.94,16,25,0,0,3,16,4,0,0,1,1,1
2924,浙江省,40.16,1,23,0,0,0,0,23,0,0,0,0,1
2925,贵州省,23,5,20,0,0,0,0,20,0,0,0,0,1
2927,福建省,59.8,5,6,0,1,2,0,2,0,1,0,0,1
2928,浙江省,68.87,2,15,0,0,0,0,15,0,0,0,0,2
2929,湖北省,288.4,6,160,0,0,0,0,160,0,0,0,0,1
293,海南省,119.6,1,40,0,0,0,0,40,0,0,0,0,1
2930,河南省,33.35,2,30,0,0,0,0,30,0,0,0,0,1
2931,甘肃省,41.9,1,1,0,0,0,0,1,0,0,0,0,1
2932,河北省,339.5,19,95,50,0,0,25,16,0,0,0,0,2
2933,河南省,54.7,10,14,0,0,4,5,1,0,0,0,0,1
2934,广东省,56.68,8,8,0,0,0,3,4,0,0,1,0,1
2935,四川省,40.91,1,19,0,0,0,0,19,0,0,0,0,1
2936,广东省,47.03,11,11,0,0,0,3,4,0,2,0,0,1
2937,广东省,16.8,1,20,0,0,0,0,20,0,0,0,0,1
2938,浙江省,31.82,1,18,0,0,0,0,18,0,0,0,0,1
2939,广东省,59,2,10,0,0,0,0,10,0,0,0,0,1
294,北京,60.65,3,35,0,0,0,0,15,0,0,0,0,1
2940,广东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2941,河南省,15.76,6,6,0,0,0,3,0,0,2,1,0,1
2942,吉林省,39.73,9,9,0,0,0,2,4,0,0,0,0,1
2943,广西壮族自治区,58.87,3,17,0,0,0,13,4,0,0,0,0,1
2944,江苏省,58.8,1,12,0,0,0,0,12,0,0,0,0,1
2945,湖北省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2946,四川省,140,3,10,0,10,0,0,0,0,0,0,0,1
2947,江苏省,54.58,12,13,1,0,0,4,6,0,0,1,0,1
2948,浙江省,166.02,17,60,0,0,0,10,19,0,15,0,4,2
2949,贵州省,39.18,5,5,0,1,0,2,2,0,0,0,0,1
295,江西省,31.26,6,6,0,0,1,0,2,1,1,0,0,1
2950,福建省,64.18,7,7,0,0,1,3,2,0,0,0,0,1
2951,广西壮族自治区,221.62,20,75,25,0,0,10,35,0,0,0,0,2
2952,贵州省,43.71,1,5,0,0,0,5,0,0,0,0,0,1
2953,广东省,29.5,1,5,0,0,0,0,5,0,0,0,0,1
2954,河南省,34.31,6,7,0,0,0,4,3,0,0,0,0,1
2955,广东省,58.25,17,20,0,0,0,1,17,0,0,0,0,1
2956,广东省,24.9,1,1,0,0,0,0,0,0,0,0,0,1
2957,福建省,76.05,6,38,20,5,0,1,12,0,0,0,0,1
2958,北京,61.07,6,21,0,2,0,0,9,0,0,0,0,1
2959,浙江省,13.05,5,5,1,0,0,1,3,0,0,0,0,1
296,辽宁省,13.79,4,5,0,0,0,0,5,0,0,0,0,1
2960,江苏省,22.09,3,3,0,0,0,2,1,0,0,0,0,1
2961,安徽省,16.74,1,3,0,0,0,0,3,0,0,0,0,1
2962,山西省,80,1,30,0,30,0,0,0,0,0,0,0,1
2963,湖南省,18.6,4,4,0,0,0,4,0,0,0,0,0,1
2964,黑龙江省,64.6,5,14,0,0,0,1,7,0,0,0,0,1
2965,广东省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
2966,黑龙江省,17.27,4,4,0,0,0,3,1,0,0,0,0,1
2967,海南省,17.88,3,3,0,0,0,3,0,0,0,0,0,1
2968,湖北省,19.04,3,7,0,0,0,0,7,0,0,0,0,1
2969,山东省,28.25,3,3,0,0,0,3,0,0,0,0,0,1
297,广东省,24.87,6,6,0,0,2,1,3,0,0,0,0,1
2970,上海,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2971,广东省,40.3,4,20,0,0,0,15,5,0,0,0,0,1
2972,四川省,21.7,1,1,0,0,0,0,0,0,0,0,1,1
2973,河南省,89.24,9,17,0,2,0,9,0,0,6,0,0,1
2974,福建省,56.07,1,33,0,0,0,0,33,0,0,0,0,1
2975,广东省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
2976,江西省,231.51,15,101,0,0,10,5,76,0,5,5,0,2
2977,湖南省,210.71,14,67,0,0,1,4,59,0,0,3,0,2
2978,广东省,251,21,39,3,0,0,10,25,0,0,0,0,1
2979,安徽省,25.31,3,3,0,0,0,1,1,0,0,0,0,1
298,浙江省,12.06,3,4,0,0,0,2,2,0,0,0,0,1
2980,黑龙江省,68.33,5,22,0,2,0,5,15,0,0,0,0,1
2981,江西省,24.47,3,9,0,0,0,6,0,0,0,3,0,1
2982,广西壮族自治区,65.5,5,5,0,1,0,3,0,0,0,0,0,1
2983,河南省,61.79,4,63,0,0,0,12,51,0,0,0,0,1
2984,广东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2985,湖南省,166.61,14,34,0,0,0,13,21,0,0,0,0,1
2986,四川省,160.69,14,74,15,9,5,20,25,0,0,0,0,1
2987,江西省,58.21,8,19,0,10,4,0,5,0,0,0,0,1
2988,安徽省,27.41,1,9,0,0,0,9,0,0,0,0,0,1
2989,广西壮族自治区,303.4,2,49,0,0,0,0,49,0,0,0,0,9
299,黑龙江省,27.05,5,25,0,0,0,0,25,0,0,0,0,1
2990,浙江省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
2991,新疆维吾尔自治区,30.9,1,1,0,0,0,0,1,0,0,0,0,1
2992,重庆,22.57,5,5,0,0,0,1,4,0,0,0,0,1
2993,广东省,63.41,13,13,0,1,3,1,8,0,0,0,0,1
2994,广东省,225,1,15,0,0,0,0,15,0,0,0,0,1
2995,广东省,44.4,13,19,0,0,0,4,9,0,0,1,0,2
2996,上海,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2997,贵州省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
2998,北京,56,1,10,0,0,0,0,10,0,0,0,0,1
2999,湖北省,25,5,16,7,0,0,0,9,0,0,0,0,1
3,浙江省,13.39,2,2,0,0,0,0,2,0,0,0,0,1
30,江苏省,74.7,1,30,0,0,0,30,0,0,0,0,0,1
300,湖北省,59.38,5,18,0,6,0,6,6,0,0,0,0,1
3000,广西壮族自治区,16.7,1,3,0,0,0,3,0,0,0,0,0,1
3001,安徽省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3002,河北省,62.12,6,25,0,0,5,20,0,0,0,0,0,1
3003,广西壮族自治区,58.38,2,30,8,0,0,22,0,0,0,0,0,1
3004,广东省,35.84,8,8,0,0,0,5,3,0,0,0,0,1
3005,广东省,61.38,13,23,0,3,0,9,8,0,0,0,0,1
3006,四川省,125.6,2,16,0,0,0,16,0,0,0,0,0,1
3007,山东省,98.8,3,60,0,0,0,0,60,0,0,0,0,1
3008,广东省,12.58,1,2,0,0,0,0,2,0,0,0,0,1
3009,广西壮族自治区,10.9,1,1,0,0,0,0,1,0,0,0,0,1
301,浙江省,32.8,1,2,0,2,0,0,0,0,0,0,0,1
3010,湖南省,58.5,1,15,0,0,0,0,15,0,0,0,0,1
3011,上海,20.8,1,2,0,0,0,2,0,0,0,0,0,1
3012,福建省,20.97,3,3,0,1,2,0,0,0,0,0,0,1
3013,广东省,79,1,10,0,0,0,10,0,0,0,0,0,1
3014,浙江省,279.46,17,94,20,0,0,28,46,0,0,0,0,1
3015,重庆,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3016,湖北省,60.35,13,23,12,1,0,6,3,0,0,0,0,1
3017,广东省,239.12,1,100,0,0,0,100,0,0,0,0,0,1
3018,广东省,57.82,1,100,0,0,0,0,100,0,0,0,0,1
3019,河北省,73.27,5,26,0,0,0,4,22,0,0,0,0,1
302,云南省,85.6,5,50,0,0,10,5,35,0,0,0,0,1
3020,福建省,47.42,11,23,14,0,0,4,0,1,1,0,0,1
3021,江苏省,60.47,4,9,0,0,0,2,7,0,0,0,0,1
3022,江苏省,59.18,3,10,0,0,0,0,10,0,0,0,0,1
3023,江苏省,39.49,3,3,0,0,0,1,1,0,0,0,0,1
3024,山西省,19.02,4,4,0,0,0,4,0,0,0,0,0,1
3025,浙江省,38.69,4,4,0,0,0,3,1,0,0,0,0,1
3026,上海,34.04,9,9,0,0,0,1,6,0,1,0,0,1
3027,江苏省,12.58,1,2,0,0,0,0,2,0,0,0,0,1
3028,北京,24.8,1,2,0,0,0,0,2,0,0,0,0,1
3029,广东省,23.9,7,8,0,0,0,3,2,0,0,0,0,1
303,江西省,313.7,1,130,0,0,0,130,0,0,0,0,0,1
3030,云南省,153.83,18,39,5,0,0,19,15,0,0,0,0,1
3031,河南省,25.7,3,3,0,0,0,0,1,0,0,0,0,1
3032,山东省,43.07,8,8,0,0,0,5,1,0,0,1,0,1
3033,四川省,54.22,14,14,0,1,0,3,7,0,0,1,0,1
3034,福建省,395.28,52,119,0,3,0,42,50,0,11,0,0,4
3035,山东省,105.74,9,20,0,0,0,5,14,0,0,1,0,1
3036,云南省,97.9,1,10,0,0,0,0,10,0,0,0,0,1
3037,江西省,57.39,5,10,0,3,0,0,6,0,0,0,0,1
3038,福建省,102,1,30,0,0,0,0,30,0,0,0,0,1
3039,山西省,19.5,1,5,0,0,0,0,5,0,0,0,0,1
304,浙江省,8.83,1,1,0,0,0,1,0,0,0,0,0,1
3040,福建省,47.52,8,13,3,0,0,3,6,0,0,0,0,1
3041,福建省,64.79,21,23,5,0,2,6,8,0,1,1,0,1
3042,江苏省,13.25,4,4,0,0,1,0,3,0,0,0,0,1
3043,四川省,34.9,1,1,0,1,0,0,0,0,0,0,0,1
3044,四川省,14.98,1,2,0,2,0,0,0,0,0,0,0,1
3045,四川省,12.75,1,1,0,0,0,1,0,0,0,0,0,1
3046,广东省,9.9,1,1,0,0,0,1,0,0,0,0,0,1
3047,广东省,59.35,7,9,0,0,0,3,6,0,0,0,0,1
3048,湖北省,152.77,26,48,2,0,0,29,15,0,0,2,0,1
3049,山东省,25.92,9,9,0,1,1,4,1,0,0,0,0,1
305,北京,58.8,17,17,1,0,2,5,8,0,1,0,0,1
3050,重庆,33.45,6,7,0,0,0,4,2,0,0,0,0,1
3051,江苏省,680,13,200,20,10,0,40,130,0,0,0,0,1
3052,福建省,194,10,46,0,5,0,5,35,0,0,0,0,1
3053,江苏省,12.95,1,5,0,0,0,0,5,0,0,0,0,1
3054,四川省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3055,广东省,13.8,2,2,0,0,0,2,0,0,0,0,0,1
3056,福建省,67,7,11,0,0,0,4,7,0,0,0,0,1
3057,陕西省,58.18,3,23,0,0,0,6,5,0,0,0,0,1
3058,山西省,12.8,2,2,0,0,0,2,0,0,0,0,0,1
3059,河南省,56.31,15,18,0,0,0,7,10,0,0,0,0,1
306,广东省,520.05,46,199,0,12,7,47,112,0,2,5,0,3
3060,福建省,183.48,8,74,0,0,0,6,68,0,0,0,0,1
3061,广东省,177.9,3,23,0,0,0,23,0,0,0,0,0,2
3062,广东省,265.38,37,156,0,0,9,62,39,0,0,4,0,1
3063,浙江省,37.72,10,10,0,0,0,3,5,0,0,0,0,1
3064,山西省,74.9,6,20,2,0,0,4,14,0,0,0,0,1
3065,北京,60.34,8,12,0,1,0,7,4,0,0,0,0,1
3066,重庆,31.07,6,6,1,0,0,3,1,0,1,0,0,1
3067,广东省,12.39,2,2,0,0,0,0,2,0,0,0,0,1
3068,海南省,60.22,10,25,0,3,0,5,8,0,0,3,0,1
3069,山东省,14.6,1,1,0,0,0,0,1,0,0,0,0,1
307,浙江省,20.62,2,2,0,1,0,0,0,0,0,1,0,1
3070,浙江省,28.47,4,6,0,0,2,0,3,0,0,0,0,1
3071,江西省,45.26,10,31,20,0,0,3,2,0,0,0,0,1
3072,河北省,58,1,20,0,20,0,0,0,0,0,0,0,1
3073,陕西省,8.38,1,2,0,0,0,2,0,0,0,0,0,1
3074,湖南省,14.65,2,4,0,0,0,1,3,0,0,0,0,1
3075,安徽省,61.16,2,12,6,0,0,0,6,0,0,0,0,1
3076,江西省,58.2,17,17,0,0,0,12,4,0,0,0,0,1
3077,河南省,59.61,14,14,1,0,0,6,6,0,0,1,0,1
3078,江苏省,25.67,7,7,0,0,1,2,4,0,0,0,0,1
3079,安徽省,21.9,1,10,0,0,0,10,0,0,0,0,0,1
308,四川省,116.29,13,28,0,0,0,4,21,0,0,0,0,2
3080,湖南省,83.5,6,33,0,0,0,6,27,0,0,0,0,1
3081,上海,99.6,1,40,0,0,0,40,0,0,0,0,0,1
3082,江西省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3083,四川省,165,2,20,0,0,0,0,20,0,0,0,0,1
3084,陕西省,59.76,5,108,100,0,0,0,8,0,0,0,0,1
3085,广西壮族自治区,8.87,1,3,0,0,0,3,0,0,0,0,0,1
3086,湖南省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3087,广东省,55.75,13,17,5,3,1,3,5,0,0,0,0,1
3088,贵州省,119.6,1,40,0,0,0,0,40,0,0,0,0,1
3089,浙江省,23.5,5,5,0,0,0,5,0,0,0,0,0,1
309,江西省,84.69,6,34,0,1,0,1,32,0,0,0,0,1
3090,河南省,314.2,3,280,0,0,60,0,220,0,0,0,0,2
3091,安徽省,65.17,1,50,0,0,0,50,0,0,0,0,0,1
3092,福建省,69.57,19,135,101,4,4,4,16,0,4,0,0,2
3093,四川省,18.53,1,2,0,0,0,0,2,0,0,0,0,1
3094,广东省,60.42,8,13,0,0,0,10,3,0,0,0,0,1
3095,黑龙江省,384.2,5,180,0,0,0,60,120,0,0,0,0,1
3096,山东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3097,浙江省,39.47,9,12,0,0,1,4,6,0,0,0,0,1
3098,河南省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3099,福建省,65.03,13,13,0,0,0,11,2,0,0,0,0,1
31,浙江省,55.35,9,31,0,0,0,0,31,0,0,0,0,1
310,广东省,329.4,22,210,0,0,0,125,55,0,0,0,0,2
3100,湖南省,186.42,5,74,0,0,0,0,74,0,0,0,0,3
3101,广东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3102,江西省,27.69,7,7,0,0,0,7,0,0,0,0,0,1
3103,广东省,31.46,8,9,0,0,0,3,3,1,0,1,0,1
3104,广东省,28.69,2,2,0,1,0,0,1,0,0,0,0,1
3105,四川省,18.9,1,1,0,1,0,0,0,0,0,0,0,1
3106,广西壮族自治区,910,1,700,0,0,0,0,700,0,0,0,0,1
3107,广东省,161.3,2,37,0,0,0,0,37,0,0,0,0,1
